scientificName	Long	Lat	year	Category	basisOfRecord	institutionCode	id_gbif	id_obis	preferred_source	.archivo	REF	scientific_clean
Akarotaxis nudiceps	-66.557	-66.251	2008	Antarctica	PRESERVED_SPECIMEN	YPM	4443756525	9a7b261f-7f14-4db6-9efd-08b542173860	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	-66.656	-66.305	2008	Antarctica	PRESERVED_SPECIMEN	YPM	4443745014	NA	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	-65.429	-64.756	2010	Antarctica	PRESERVED_SPECIMEN	OGL	3855921012	49a4866b-c4d7-4c45-84e0-d7a8edd070db	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	143.301	-66.316	2008	Antarctica	HUMAN_OBSERVATION	MNHN	3466931920	5d54a60e-0965-4708-a96a-09319647d6cd	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	143.377	-66.57	2007	Antarctica	HUMAN_OBSERVATION	MNHN	3466931484	c59f91c2-e9cb-493e-b8b2-e424a2543b4d	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	139.794	-66.404	2008	Antarctica	HUMAN_OBSERVATION	Museum national d'Histoire naturelle	3466931302	5d4d4c24-6bb1-4a54-904d-8e74121c90bf	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	143.357	-66.333	2007	Antarctica	HUMAN_OBSERVATION	MNHN	3466930178	33a371dc-287b-48d8-af64-1b65301071df	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	144.64	-66.737	2007	Antarctica	HUMAN_OBSERVATION	Museum national d'Histoire naturelle	3466929841	d49b5311-c011-4ca7-9adc-5c0adc043450	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	-179.96	-76.826	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815452	d57335f0-f6c8-4464-bcf9-017e873e723f	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Akarotaxis nudiceps	167.019	-74.718	2008	Antarctica	HUMAN_OBSERVATION	National Institute of Water and Atomspheric Reseach (NZ)	1426815106	6ee5fe22-f4ed-423a-8659-0f66bd4596be	GBIF	Anudiceps_clean_enriched.csv	NA	Akarotaxis nudiceps
Chaenocephalus aceratus	-44.733	-60.733	2000	Antarctica	HUMAN_OBSERVATION	IAA	684010970	836676e1-fab7-41b3-adc4-b7c36c9b0bb1	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.233	-62.3	2001	Antarctica	HUMAN_OBSERVATION	IAA	684010519	2698146e-5601-411b-b802-0b9ae2f7ef39	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-38.307	-53.641	2004	Antarctica	HUMAN_OBSERVATION	BAS	4947725352	188a579d-c056-4605-9206-dd7132dc2b5f	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-38.536	-53.774	2004	Antarctica	PRESERVED_SPECIMEN	BAS	3864022556	a62f7f5d-8152-4836-9e64-20fd942c4cee	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.999	-61.249	2014	Antarctica	PRESERVED_SPECIMEN	NOAA	3864021394	8118bba2-bc83-40ba-83f7-f6e82558d5bf	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-60.499	-63.008	2013	Antarctica	PRESERVED_SPECIMEN	NOAA	3864015107	320b55d4-ab39-4cb4-9623-2d726e8928a2	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-37.954	-53.807	2004	Antarctica	PRESERVED_SPECIMEN	BAS	3864009399	2b348590-ecab-4a9f-a800-9d686ada3a53	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-60.51	-63.497	2015	Antarctica	PRESERVED_SPECIMEN	NOAA	3863985646	35e8a9ff-7827-4856-89b8-9de79724a448	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-60.495	-63.129	2013	Antarctica	PRESERVED_SPECIMEN	NOAA	3863974142	ba4c6f6d-d744-49f4-804b-0610d3c9d1cf	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-62.628	-63.496	2012	Antarctica	PRESERVED_SPECIMEN	OGL	3748418579	25c30fee-86ec-465f-934b-25274916abc2	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-66.035	-65.023	2012	Antarctica	PRESERVED_SPECIMEN	OGL	3748418569	3c4f453f-6c87-4e70-85a2-f041e77a7989	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-63.113	-64.781	2016	Antarctica	PRESERVED_SPECIMEN	OGL	3742834319	6d6a3f11-4120-4436-9c6e-28a52dfabe98	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-61.612	-63.071	2016	Antarctica	PRESERVED_SPECIMEN	OGL	3742834289	c42f3b06-6c40-478c-a305-f7cb252bbeeb	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-62.677	-64.823	2014	Antarctica	PRESERVED_SPECIMEN	OGL	3742833561	bc058ad8-44cd-4957-b43e-69aee99b2757	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-26.2	-58.471	2004	Antarctica	PRESERVED_SPECIMEN	OGL	3344697174	728f2948-22fb-4051-987d-019629b8fc85	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-64.241	-65.246	2019	Antarctica	HUMAN_OBSERVATION	NA	3119313882	47b69b41-82bc-464b-b20d-7b6b7cb2f735	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-62.92	-64.32	2019	Antarctica	HUMAN_OBSERVATION	KUL	3119313219	4155fd93-6902-47ec-b90b-256f2b784190	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-60.824	-62.821	2000	Antarctica	MATERIAL_SAMPLE	ICM-CSIC	243789632	e5b60641-6857-494d-81b8-397ebc396f9f	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.27	-60.24	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159866	28e306d1-b7ec-484d-9f57-280c6bbbe58b	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-47.01	-60.44	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159816	07d7feb8-6d76-4dac-946b-c9af764ea17d	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-58.53	-61.57	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159764	1239166c-a5d2-4fbb-84bd-8490a4c17423	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-58.59	-62	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159758	638ca3d7-f31c-4224-a2f3-ee1d017b50b9	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.06	-61.54	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159747	73684787-62fe-426e-96b0-3f3b986233ea	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.3	-62.08	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159738	4ef38e74-b4e3-40b2-9d16-5a131f208c71	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-58.52	-61.59	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159721	2f0d1306-901b-4eee-9314-c89f4f4395bd	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.42	-62.09	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159710	36858a26-66e1-4e00-8203-f8b2cbf61d37	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.32	-62.02	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159678	073c4d0a-b2a1-470e-a813-4ba5255deaf5	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.02	-61.59	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159664	813d0ad6-df0f-49ed-900c-95d7d493608e	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.28	-61.58	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159643	b9e76f3e-d62b-4de9-9fa3-8739445e5165	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-59.02	-62	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159636	0e69916f-5344-4137-94ee-ea05be3db2d8	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.39	-60.23	2011	Antarctica	HUMAN_OBSERVATION	NA	1675159550	70826204-7ff0-4da4-ad9f-46189edd55d2	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	3.283	-54.497	2004	Antarctica	PRESERVED_SPECIMEN	SAIAB	1230400205	6e7c1c0b-6c42-4638-adbc-7b0b70156805	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	3.392	-54.357	2004	Antarctica	PRESERVED_SPECIMEN	SAIAB	1230331179	ce736891-b111-451b-91ac-88f2b84b9feb	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-27.465	-56.298	2004	Antarctica	PRESERVED_SPECIMEN	SAIAB	1230325515	4cc50ae4-3dd9-46a3-a8ce-c17f8785997b	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	3.383	-54.351	2004	Antarctica	PRESERVED_SPECIMEN	MNHN	583621029	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-26.469	-58.935	2004	Antarctica	PRESERVED_SPECIMEN	MNHN	583621027	37d64a17-f33d-4412-9b43-9a126d0eb4c8	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-64.054	-64.774	2017	Antarctica	FOSSIL_SPECIMEN	NRM	4996173241	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.24	-61.137	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443752864	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.066	-60.899	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443750922	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-56.195	-61.171	2003	Antarctica	PRESERVED_SPECIMEN	YPM	4443749285	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-62.932	-63.502	2010	Antarctica	PRESERVED_SPECIMEN	YPM	4443747258	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-66.568	-66.321	2008	Antarctica	PRESERVED_SPECIMEN	YPM	4443747134	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-54.56	-61.067	2001	Antarctica	PRESERVED_SPECIMEN	YPM	4443747118	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.612	-60.888	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443745514	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-43.768	-61.566	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443742970	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.268	-60.921	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443741049	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.123	-61.7	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443730336	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-42.878	-60.861	2009	Antarctica	PRESERVED_SPECIMEN	YPM	4443729933	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.092	-60.413	2023	Antarctica	HUMAN_OBSERVATION	iNaturalist	4080583496	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-62.853	-64.071	2001	Antarctica	PRESERVED_SPECIMEN	YPM	4076614191	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.722	-60.337	2022	Antarctica	HUMAN_OBSERVATION	iNaturalist	4006550848	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-58.51	-61.761	2008	Antarctica	PRESERVED_SPECIMEN	OGL	3855921032	5fca0437-33ed-41e1-88eb-8ee01d1d98e1	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.67	-61.22	2006	Antarctica	PRESERVED_SPECIMEN	Bangor University	3346438757	5d590cf6-38f6-4fdc-886b-34fbd9a05f10	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.5	-60.87	2006	Antarctica	PRESERVED_SPECIMEN	Bangor University	3346431796	fc2f4c41-ed65-4d2d-8579-a9dde7ecacd5	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-38.369	-53.739	2004	Antarctica	PRESERVED_SPECIMEN	OGL	3344697270	93846b7b-c077-416b-8d88-deb75c951ee3	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	3.219	-54.503	2004	Antarctica	PRESERVED_SPECIMEN	OGL	3344697269	0569c24a-b0a0-4ec7-a504-2ebdb05f83da	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-37.658	-53.993	2004	Antarctica	PRESERVED_SPECIMEN	OGL	3344697265	6ea9b5b5-560e-4ff6-927b-bf4fd0d905c6	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	3.474	-54.408	2004	Antarctica	PRESERVED_SPECIMEN	OGL	3344697169	54ae7403-0e93-4d92-a874-37b904d2a980	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-47.105	-60.625	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2848415303	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.673	-60.455	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2848413305	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.897	-60.907	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2848410302	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.375	-60.928	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2848404302	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.442	-60.497	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949492	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.4	-60.402	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949434	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-56.053	-60.178	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949393	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.947	-61.167	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949359	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.71	-60.412	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949273	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.09	-60.267	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949232	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.012	-60.418	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423949216	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.832	-60.967	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423948961	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.87	-60.412	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423948872	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-47.025	-60.833	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423947910	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.238	-60.98	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423947664	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.92	-60.68	2018	Antarctica	PRESERVED_SPECIMEN	NCSM	2423946452	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-38.724	-53.802	2004	Antarctica	PRESERVED_SPECIMEN	YPM	1981058166	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-55.149	-60.956	2003	Antarctica	PRESERVED_SPECIMEN	YPM	1981058133	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-26.748	-57.057	2004	Antarctica	PRESERVED_SPECIMEN	YPM	1981051925	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-3.499	-54.38	2004	Antarctica	PRESERVED_SPECIMEN	YPM	1981032002	NA	GBIF	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-35.88	-54.143	2008	Antarctica	HumanObservation	NA	NA	04f727d1-2e2d-4ad0-8d22-5aa8a5ede94a	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.004	-60.928	2019	Antarctica	HumanObservation	NA	NA	10bbb52c-cc4d-4129-920e-ef46b0714654	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.993	-60.906	2019	Antarctica	HumanObservation	NA	NA	18244b42-6e7f-4a12-bc4b-e5960fe4325c	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.743	-61.319	2019	Antarctica	HumanObservation	NA	NA	4a1ce939-331e-4b1a-8589-72202238856e	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.014	-61.32	2019	Antarctica	HumanObservation	NA	NA	5a57fd64-55d7-4d9b-a9a2-e4c8229f6c50	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-36.615	-53.923	2008	Antarctica	HumanObservation	NA	NA	6a3d5e7f-2cad-42ce-a979-c88b7c24601c	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.756	-61.739	2019	Antarctica	HumanObservation	NA	NA	b2de0d15-6eeb-4511-b4fa-42304b714036	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-45.774	-60.927	2019	Antarctica	HumanObservation	NA	NA	bd31a0bb-1e67-46c8-bae3-d2897e308148	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-46.517	-61.327	2019	Antarctica	HumanObservation	NA	NA	c1fdc3d8-2a04-4818-9b2a-9abf469cd518	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-36.52	-53.792	2008	Antarctica	HumanObservation	NA	NA	d26c52b6-6b9a-4f95-8a52-0ec87a49dc97	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Chaenocephalus aceratus	-44.976	-60.499	2019	Antarctica	HumanObservation	NA	NA	fa8a9209-3efa-4eb8-87d1-77c2026ed567	OBIS	Caceratus_clean_enriched.csv	NA	Chaenocephalus aceratus
Champsocephalus esox	-58.753	-52.514	2004	Temperate	PRESERVED_SPECIMEN	OGL	3344697282	031497ca-c59b-4713-98c7-cebf9d27209a	GBIF	Cesox_clean_enriched.csv	NA	Champsocephalus esox
Champsocephalus esox	-67.413	-54.927	2010	Temperate	HUMAN_OBSERVATION	RLS	1287640286	NA	GBIF	Cesox_clean_enriched.csv	NA	Champsocephalus esox
Champsocephalus esox	-58.828	-52.507	2004	Temperate	PRESERVED_SPECIMEN	SAIAB	1230404626	419669f9-0de2-4567-a5f7-86d690296b34	GBIF	Cesox_clean_enriched.csv	NA	Champsocephalus esox
Champsocephalus gunnari	-59.233	-62.3	2001	Antarctica/Subantarctica	HUMAN_OBSERVATION	IAA	684010743	6cbf7a9e-4318-414e-9243-e2d9c28f0635	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-41.576	-53.501	2004	Antarctica/Subantarctica	HUMAN_OBSERVATION	BAS	4947725752	f012a30e-6429-4854-9bc4-8dfb41b3d59f	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	75.077	-52.428	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	CSIRO	4136801777	311694fe-e73f-47ca-9c56-67beae363d55	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	75.167	-52.5	2002	Antarctica/Subantarctica	PRESERVED_SPECIMEN	CSIRO	4136795238	7928f99e-8955-4585-a5f7-58633aa42ded	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	75.145	-52.598	2002	Antarctica/Subantarctica	PRESERVED_SPECIMEN	CSIRO	4136770189	c20f4fe7-985b-484c-afe8-601cbaae5e46	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	74.83	-52.18	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	AAD	3864026179	101d8f13-55bd-484b-807f-136b52b23af8	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-61.484	-63.018	2011	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864025889	f5863b03-4b00-4065-b5c4-e6e9fa8626b5	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-60.44	-62.99	2011	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864024274	687b1de4-2a51-4cb4-8be0-7f5aef5b1b72	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	74.72	-52.07	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	AAD	3864023849	3eb15173-aaa4-4d61-a2b9-8b0495d1cae3	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-57.971	-62.264	2011	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864022449	f9650164-8688-486c-909d-da7a36edf444	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	74.73	-52.23	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	AAD	3864018690	57a6e7e6-871b-4174-83c3-5302f817c3e2	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-56.001	-61.252	2002	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864017695	977fdf81-3d79-4637-a47c-80b6212563be	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-57.354	-62.069	2005	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864014711	7114875d-452c-4df6-af24-65725dc99318	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-54.992	-61.002	2005	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864014276	0b9994e9-b156-4f3d-8d9b-8c8eb6defb46	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-59.068	-62.722	2005	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864011279	2041d932-2c7a-4979-b633-bc7973922c6a	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-54.967	-60.757	2011	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864009567	6c022a5d-4347-4a58-a24a-8d954d043565	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	74.82	-52.18	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	AAD	3864006168	9122121b-3ed2-42d6-804f-217201cc1249	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-61.035	-63.262	2011	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864003858	de5ed0b9-2c7b-4844-9639-d6c2e22b4331	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	75.15	-52.42	2004	Antarctica/Subantarctica	PRESERVED_SPECIMEN	AAD	3864003828	b21364eb-ef57-4a51-b0b0-cc0f38cad1d2	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-55.777	-61.252	2003	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864003322	9be5ccb9-f4e8-4d9e-bd2c-c207778df239	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
Champsocephalus gunnari	-60.507	-63.507	2005	Antarctica/Subantarctica	PRESERVED_SPECIMEN	NOAA	3864001933	d9fba250-9e38-48ce-9df4-2da986438c42	GBIF	Cgunnari_clean_enriched.csv	NA	Champsocephalus gunnari
